exit_ts,slug,asset,tf,entry_price,exit_price,shares,cost,pnl,won,exit_reason,entry_ts
2026-03-17T16:51:46.379072+00:00,ethereum-up-or-down-march-17-2026-12pm-et,ETH,1h,0.935,0.975,17.0,15.895000000000001,0.6799999999999979,True,profit_lock,2026-03-17T16:48:13.942551+00:00
2026-03-17T16:55:10.184922+00:00,4996860530615360947322232020598931849954078406367755757625583130701199965829,ORPHAN,?,0,0.99,2.675506,2.409622240238,0.2391286997619999,True,target,
2026-03-17T16:56:59.778681+00:00,xrp-up-or-down-march-17-2026-12pm-et,XRP,1h,0.925,0.945,10.0,9.25,0.75,True,auto_resolved,2026-03-17T16:25:53.989707+00:00
2026-03-17T16:59:17.411622+00:00,btc-updown-15m-1773765900,BTC,15m,0.905,0.5,12.0,10.86,-4.859999999999999,False,stop_loss,2026-03-17T16:56:16.536037+00:00
2026-03-17T17:27:26.768334+00:00,eth-updown-15m-1773767700,ETH,15m,0.93,0.945,10.0,9.3,0.14999999999999858,True,profit_lock,2026-03-17T17:23:43.799608+00:00
2026-03-17T17:27:27.844851+00:00,xrp-updown-15m-1773767700,XRP,15m,0.92,0.985,10.0,9.200000000000001,0.6499999999999986,True,profit_lock,2026-03-17T17:23:43.799608+00:00
2026-03-17T17:27:28.602878+00:00,btc-updown-15m-1773767700,BTC,15m,0.905,0.955,11.0,9.955,1.045,True,auto_resolved,2026-03-17T17:23:43.799608+00:00
2026-03-17T17:48:23.684618+00:00,xrp-up-or-down-march-17-2026-1pm-et,XRP,1h,0.91,0.985,10.0,9.1,0.75,True,profit_lock,2026-03-17T17:38:17.430861+00:00
2026-03-17T17:49:33.060440+00:00,bitcoin-up-or-down-march-17-2026-1pm-et,BTC,1h,0.955,0.965,13.0,12.415,0.13000000000000078,True,profit_lock,2026-03-17T17:43:32.752166+00:00
2026-03-17T17:51:55.630575+00:00,ethereum-up-or-down-march-17-2026-1pm-et,ETH,1h,0.935,0.98,10.0,9.350000000000001,0.6499999999999986,True,auto_resolved,2026-03-17T17:49:31.406591+00:00
2026-03-17T17:58:13.805577+00:00,eth-updown-15m-1773769500,ETH,15m,0.955,0.99,10.0,9.549999999999999,0.3500000000000014,True,target,2026-03-17T17:53:36.345074+00:00
2026-03-17T18:42:20.506625+00:00,xrp-updown-15m-1773772200,XRP,15m,0.96,0.98,10.0,9.6,0.40000000000000036,True,auto_resolved,2026-03-17T18:37:34.020807+00:00
2026-03-17T18:43:28.717472+00:00,btc-updown-15m-1773772200,BTC,15m,0.935,0.99,10.0,9.350000000000001,0.6499999999999986,True,auto_resolved,2026-03-17T18:40:32.012981+00:00
2026-03-17T18:48:09.893833+00:00,xrp-up-or-down-march-17-2026-2pm-et,XRP,1h,0.905,0.955,11.0,9.955,0.5499999999999989,True,profit_lock,2026-03-17T18:43:27.355142+00:00
2026-03-17T18:50:30.773973+00:00,xrp-up-or-down-march-17-2026-2pm-et,XRP,1h,0.955,0.99,10.0,9.549999999999999,0.3500000000000014,True,target,2026-03-17T18:48:08.472852+00:00
2026-03-17T18:59:06.424645+00:00,btc-updown-15m-1773773100,BTC,15m,0.965,0.965,10.0,9.65,0.0,False,expiring,2026-03-17T18:56:09.206935+00:00
2026-03-17T19:43:44.847766+00:00,xrp-updown-15m-1773775800,XRP,15m,0.975,0.99,10.0,9.75,0.15000000000000036,True,target,2026-03-17T19:40:15.041546+00:00
2026-03-17T20:25:36.781188+00:00,eth-updown-15m-1773778500,ETH,15m,0.975,0.99,12.0,11.7,0.3000000000000007,True,auto_resolved,2026-03-17T20:23:10.305294+00:00
2026-03-17T20:25:37.240983+00:00,btc-updown-15m-1773778500,BTC,15m,0.925,0.99,12.0,11.100000000000001,0.8999999999999986,True,auto_resolved,2026-03-17T20:23:10.305294+00:00
2026-03-17T20:27:58.545135+00:00,xrp-updown-15m-1773778500,XRP,15m,0.975,0.99,10.0,9.75,0.25,True,auto_resolved,2026-03-17T20:25:35.442927+00:00
2026-03-17T20:48:22.069754+00:00,ethereum-up-or-down-march-17-2026-4pm-et,ETH,1h,0.905,0.91,15.0,13.575000000000001,0.07499999999999929,True,profit_lock,2026-03-17T20:30:47.033325+00:00
2026-03-17T20:50:42.806123+00:00,ethereum-up-or-down-march-17-2026-4pm-et,ETH,1h,0.91,0.965,16.0,14.56,0.879999999999999,True,profit_lock,2026-03-17T20:48:19.585906+00:00
2026-03-17T20:54:40.594277+00:00,111438837386767487251451151759345213238604326654868752140739881784799509605908,ORPHAN,?,0,0.99,26.240958,21.779968899042,4.198579520957999,True,target,
2026-03-17T21:48:30.158061+00:00,ethereum-up-or-down-march-17-2026-5pm-et,ETH,1h,0.915,0.9875,21.0,19.215,1.5225000000000009,True,profit_lock,2026-03-17T21:23:58.235376+00:00
2026-03-17T21:48:30.945203+00:00,bitcoin-up-or-down-march-17-2026-5pm-et,BTC,1h,0.905,0.9815,28.0,25.34,2.1419999999999995,True,profit_lock,2026-03-17T21:38:11.269996+00:00
2026-03-17T21:53:43.063393+00:00,bitcoin-up-or-down-march-17-2026-5pm-et,BTC,1h,0.9815,0.99,26.0,25.519000000000002,0.22099999999999653,True,target,2026-03-17T21:48:28.347656+00:00
2026-03-17T21:54:17.684472+00:00,91495102699059070773867848206555967806087933323912349775604424090146881812222,ORPHAN,?,0,0.99,1.497888,1.4624165142720003,0.020492605727999935,True,target,
2026-03-17T22:14:07.993388+00:00,xrp-updown-15m-1773784800,XRP,15m,0.94,0.805,11.0,10.34,-1.4849999999999994,False,stop_loss,2026-03-17T22:05:32.658079+00:00
2026-03-17T22:57:16.770713+00:00,eth-updown-15m-1773787500,ETH,15m,0.955,0.975,13.0,12.415,0.2599999999999998,True,profit_lock,2026-03-17T22:54:16.316958+00:00
2026-03-17T22:57:17.289248+00:00,btc-updown-15m-1773787500,BTC,15m,0.95,0.975,12.0,11.399999999999999,0.6000000000000014,True,auto_resolved,2026-03-17T22:54:16.316958+00:00
2026-03-18T00:49:43.618578+00:00,82790834489296792548001754818893068269706014238351914889123814624040902456072,ORPHAN,?,0,0.99,26.329783,24.749969690217,1.3165154797829999,True,target,
2026-03-18T00:57:29.723369+00:00,eth-updown-15m-1773794700,ETH,15m,0.965,0.9895,10.0,9.65,0.34999999999999964,True,auto_resolved,2026-03-18T00:53:27.990099+00:00
2026-03-18T00:57:30.300055+00:00,btc-updown-15m-1773794700,BTC,15m,0.925,0.94,10.0,9.25,0.14999999999999858,True,profit_lock,2026-03-18T00:53:27.990099+00:00
2026-03-18T00:57:30.826726+00:00,xrp-updown-15m-1773794700,XRP,15m,0.925,0.985,10.0,9.25,0.5999999999999996,True,profit_lock,2026-03-18T00:53:27.990099+00:00
2026-03-18T01:12:06.444887+00:00,xrp-updown-15m-1773795600,XRP,15m,0.915,0.975,10.0,9.15,0.5999999999999996,True,profit_lock,2026-03-18T01:03:23.800986+00:00
2026-03-18T01:28:16.892145+00:00,48913018712744652147761122907336875899748540751417363008067660746220309136543,ORPHAN,?,0,0.99,22.354828,20.789967685172,1.3413120348280003,True,target,
2026-03-18T01:48:32.830148+00:00,bitcoin-up-or-down-march-17-2026-9pm-et,BTC,1h,0.92,0.987,29.0,26.68,1.9430000000000014,True,profit_lock,2026-03-18T01:35:55.287432+00:00
2026-03-18T01:48:33.364407+00:00,ethereum-up-or-down-march-17-2026-9pm-et,ETH,1h,0.905,0.965,14.0,12.67,0.8399999999999999,True,profit_lock,2026-03-18T01:44:02.965340+00:00
2026-03-18T01:59:18.696065+00:00,xrp-up-or-down-march-17-2026-9pm-et,XRP,1h,0.94,0.645,10.0,9.399999999999999,-9.399999999999999,False,auto_resolved,2026-03-18T01:47:54.053949+00:00
2026-03-18T01:59:19.350190+00:00,ethereum-up-or-down-march-17-2026-9pm-et,ETH,1h,0.965,0.844,16.0,15.44,-15.44,False,auto_resolved,2026-03-18T01:48:31.374997+00:00
2026-03-18T02:11:51.029682+00:00,eth-updown-15m-1773799200,ETH,15m,0.955,0.99,11.0,10.504999999999999,0.495000000000001,True,auto_resolved,2026-03-18T02:09:25.685491+00:00
2026-03-18T02:43:15.708926+00:00,xrp-up-or-down-march-17-2026-10pm-et,XRP,1h,0.915,0.99,10.0,9.15,0.75,True,target,2026-03-18T02:15:43.143259+00:00
2026-03-18T02:43:16.459583+00:00,xrp-updown-15m-1773801000,XRP,15m,0.985,0.99,10.0,9.85,0.05000000000000071,True,target,2026-03-18T02:36:37.542943+00:00
2026-03-18T02:48:12.114343+00:00,ethereum-up-or-down-march-17-2026-10pm-et,ETH,1h,0.925,0.9845,11.0,10.175,0.6545000000000005,True,profit_lock,2026-03-18T02:36:37.542943+00:00
2026-03-18T02:48:12.615133+00:00,bitcoin-up-or-down-march-17-2026-10pm-et,BTC,1h,0.975,0.988,25.0,24.375,0.625,True,auto_resolved,2026-03-18T02:43:47.801551+00:00
2026-03-18T02:57:48.260207+00:00,34327481997639022172875618434237183296228497020847891588188641734820895853462,ORPHAN,?,0,0.99,1.010966,0.9401973690340001,0.060658970966000036,True,target,
2026-03-18T03:31:24.589480+00:00,19633599865422598495153219460183260872042757212840040893373695511043623503878,ORPHAN,?,0,0.99,31.623056,30.674332696943996,0.6324927430560017,True,target,
2026-03-18T03:39:55.014192+00:00,eth-updown-15m-1773804600,ETH,15m,0.92,0.79,10.0,9.200000000000001,-1.3000000000000007,False,stop_loss,2026-03-18T03:37:40.990150+00:00
2026-03-18T03:48:30.654187+00:00,xrp-up-or-down-march-17-2026-11pm-et,XRP,1h,0.94,0.99,10.0,9.399999999999999,0.5000000000000018,True,target,2026-03-18T03:29:36.113209+00:00
2026-03-18T03:48:31.369538+00:00,ethereum-up-or-down-march-17-2026-11pm-et,ETH,1h,0.915,0.981,19.0,17.385,1.2539999999999978,True,profit_lock,2026-03-18T03:33:38.919183+00:00
2026-03-18T03:48:32.129352+00:00,bitcoin-up-or-down-march-17-2026-11pm-et,BTC,1h,0.915,0.938,27.0,24.705000000000002,0.6209999999999951,True,profit_lock,2026-03-18T03:35:25.638390+00:00
2026-03-18T03:53:35.843737+00:00,91588841696135525136123967610286182779843457019772152577892704946856891594885,ORPHAN,?,0,0.99,27.355946,25.714561884054,1.3678246559459986,True,target,
2026-03-18T03:53:36.301698+00:00,28283489646993069004952965293964167933502061355231253596342549157517069647305,ORPHAN,?,0,0.99,20.824784,19.783523975216003,0.8330121847839997,True,target,
2026-03-18T03:55:51.769243+00:00,bitcoin-up-or-down-march-17-2026-11pm-et,BTC,1h,0.938,0.978,22.0,20.636,0.879999999999999,True,profit_lock,2026-03-18T03:48:29.146260+00:00
2026-03-18T05:15:20.257449+00:00,46185871205597698751935266967119816171771865501728807317389415474835439719904,ORPHAN,?,0,0.99,32.555278,29.657825702722,2.5718995172779984,True,target,
2026-03-18T05:54:41.290335+00:00,xrp-up-or-down-march-18-2026-1am-et,XRP,1h,0.93,0.305,16.0,14.88,-14.88,False,auto_resolved,2026-03-18T05:18:01.115773+00:00
2026-03-18T06:13:42.331512+00:00,eth-updown-15m-1773813600,ETH,15m,0.925,0.985,15.0,13.875,0.9000000000000004,True,profit_lock,2026-03-18T06:10:12.084870+00:00
2026-03-18T06:13:43.173796+00:00,xrp-updown-15m-1773813600,XRP,15m,0.925,0.965,11.0,10.175,0.4399999999999995,True,profit_lock,2026-03-18T06:10:12.084870+00:00
2026-03-18T06:13:43.664605+00:00,btc-updown-15m-1773813600,BTC,15m,0.975,0.99,12.0,11.7,0.3000000000000007,True,auto_resolved,2026-03-18T06:11:59.729573+00:00
2026-03-18T06:29:06.015024+00:00,eth-updown-15m-1773814500,ETH,15m,0.945,0.945,15.0,14.174999999999999,0.0,False,expiring,2026-03-18T06:26:03.199552+00:00
2026-03-18T06:29:06.548690+00:00,xrp-updown-15m-1773814500,XRP,15m,0.925,0.925,11.0,10.175,0.0,False,expiring,2026-03-18T06:26:03.199552+00:00
2026-03-18T06:48:35.274860+00:00,bitcoin-up-or-down-march-18-2026-2am-et,BTC,1h,0.925,0.935,31.0,28.675,0.3100000000000023,True,profit_lock,2026-03-18T06:26:45.405013+00:00
2026-03-18T06:48:36.013750+00:00,ethereum-up-or-down-march-18-2026-2am-et,ETH,1h,0.905,0.9715,15.0,13.575000000000001,0.9974999999999987,True,profit_lock,2026-03-18T06:26:45.405013+00:00
2026-03-18T06:50:50.718041+00:00,bitcoin-up-or-down-march-18-2026-2am-et,BTC,1h,0.935,0.955,31.0,28.985000000000003,0.6199999999999974,True,profit_lock,2026-03-18T06:48:26.097528+00:00
2026-03-18T06:53:32.138113+00:00,xrp-up-or-down-march-18-2026-2am-et,XRP,1h,0.9,0.905,11.0,9.9,0.054999999999999716,True,profit_lock,2026-03-18T06:29:37.655667+00:00
2026-03-18T06:57:54.726393+00:00,eth-updown-15m-1773816300,ETH,15m,0.965,0.7375,15.0,14.475,-14.475,False,auto_resolved,2026-03-18T06:55:07.637501+00:00
2026-03-18T07:03:55.878847+00:00,10634019694720593504030505573645145122625631679394022778766973158448973596530,ORPHAN,?,0,0.99,1.146871,1.116212844428,0.019189445572000086,True,target,
2026-03-18T07:54:59.237553+00:00,btc-updown-15m-1773819900,BTC,15m,0.905,0.99,14.0,12.67,1.1899999999999995,True,target,2026-03-18T07:51:57.502421+00:00
2026-03-18T07:57:18.073721+00:00,eth-updown-15m-1773819900,ETH,15m,0.935,0.985,13.0,12.155000000000001,0.8449999999999989,True,auto_resolved,2026-03-18T07:52:36.695006+00:00
2026-03-18T08:11:38.709658+00:00,btc-updown-15m-1773820800,BTC,15m,0.935,0.815,12.0,11.22,-1.4400000000000013,False,stop_loss,2026-03-18T08:07:30.710060+00:00
2026-03-18T08:12:13.132935+00:00,xrp-updown-15m-1773820800,XRP,15m,0.915,0.965,11.0,10.065000000000001,0.5499999999999989,True,profit_lock,2026-03-18T08:05:43.727310+00:00
2026-03-18T08:13:54.997665+00:00,eth-updown-15m-1773820800,ETH,15m,0.965,0.99,12.0,11.58,0.41999999999999993,True,auto_resolved,2026-03-18T08:07:30.710060+00:00
2026-03-18T08:51:15.226816+00:00,bitcoin-up-or-down-march-18-2026-4am-et,BTC,1h,0.955,0.97,28.0,26.74,0.4200000000000017,True,profit_lock,2026-03-18T08:46:03.368102+00:00
2026-03-18T09:12:20.204336+00:00,btc-updown-15m-1773824400,BTC,15m,0.915,0.975,14.0,12.81,0.8399999999999999,True,profit_lock,2026-03-18T09:09:21.851299+00:00
2026-03-18T09:42:20.238325+00:00,btc-updown-15m-1773826200,BTC,15m,0.935,0.985,10.0,9.350000000000001,0.4999999999999982,True,profit_lock,2026-03-18T09:39:18.542926+00:00
2026-03-18T09:42:20.812743+00:00,eth-updown-15m-1773826200,ETH,15m,0.925,0.955,10.0,9.25,0.29999999999999893,True,profit_lock,2026-03-18T09:39:18.542926+00:00
2026-03-18T09:47:34.992873+00:00,ethereum-up-or-down-march-18-2026-5am-et,ETH,1h,0.905,0.99,22.0,19.91,1.870000000000001,True,target,2026-03-18T09:23:35.802767+00:00
2026-03-18T09:48:09.946435+00:00,bitcoin-up-or-down-march-18-2026-5am-et,BTC,1h,0.905,0.9815,29.0,26.245,2.218499999999999,True,profit_lock,2026-03-18T09:35:50.841224+00:00
2026-03-18T09:48:10.684616+00:00,xrp-up-or-down-march-18-2026-5am-et,XRP,1h,0.925,0.965,10.0,9.25,0.40000000000000036,True,profit_lock,2026-03-18T09:42:18.757687+00:00
2026-03-18T09:50:03.596087+00:00,bitcoin-up-or-down-march-18-2026-5am-et,BTC,1h,0.9815,0.9825,27.0,26.500500000000002,0.02699999999999747,True,profit_lock,2026-03-18T09:48:08.099629+00:00
2026-03-18T09:59:07.146307+00:00,xrp-up-or-down-march-18-2026-5am-et,XRP,1h,0.965,0.585,11.0,10.615,-10.615,False,auto_resolved,2026-03-18T09:48:08.099629+00:00
2026-03-18T10:00:15.038773+00:00,10296560553276002997033480716934701308899221614101261279974329585142185656056,ORPHAN,?,0,0.99,3.33411,3.21706940256,0.08369949744000005,True,target,
2026-03-18T14:32:10.460174+00:00,btc-updown-15m-1773843300,BTC,15m,0.905,0.015,15.0,13.575000000000001,-13.575000000000001,False,auto_resolved,2026-03-18T14:26:20.146057+00:00
2026-03-18T15:13:43.022055+00:00,xrp-updown-15m-1773846000,XRP,15m,0.935,0.635,10.0,9.350000000000001,-3.0000000000000018,False,stop_loss,2026-03-18T15:10:06.171374+00:00
2026-03-18T15:13:43.579636+00:00,btc-updown-15m-1773846000,BTC,15m,0.905,0.395,12.0,10.86,-6.119999999999999,False,stop_loss,2026-03-18T15:10:06.171374+00:00
2026-03-18T15:29:11.886490+00:00,btc-updown-15m-1773846900,BTC,15m,0.915,0.915,11.0,10.065000000000001,0.0,False,expiring,2026-03-18T15:25:40.665263+00:00
2026-03-18T17:27:58.721790+00:00,btc-updown-15m-1773854100,BTC,15m,0.965,0.987,10.0,9.65,0.21999999999999886,True,profit_lock,2026-03-18T17:26:09.177443+00:00
2026-03-18T17:28:33.250047+00:00,xrp-updown-15m-1773854100,XRP,15m,0.975,0.99,10.0,9.75,0.25,True,auto_resolved,2026-03-18T17:25:27.917444+00:00
2026-03-18T17:42:31.573505+00:00,xrp-updown-15m-1773855000,XRP,15m,0.955,0.975,10.0,9.549999999999999,0.45000000000000107,True,auto_resolved,2026-03-18T17:39:29.933755+00:00
2026-03-18T17:45:56.303562+00:00,ethereum-up-or-down-march-18-2026-1pm-et,ETH,1h,0.935,0.99,16.0,14.96,0.879999999999999,True,target,2026-03-18T17:35:55.391211+00:00
2026-03-18T17:45:56.948164+00:00,xrp-up-or-down-march-18-2026-1pm-et,XRP,1h,0.91,0.99,10.0,9.1,0.9000000000000004,True,auto_resolved,2026-03-18T17:35:55.391211+00:00
2026-03-18T17:48:14.944634+00:00,bitcoin-up-or-down-march-18-2026-1pm-et,BTC,1h,0.945,0.975,21.0,19.845,0.629999999999999,True,profit_lock,2026-03-18T17:39:29.933755+00:00
2026-03-18T18:12:28.577081+00:00,xrp-updown-15m-1773856800,XRP,15m,0.965,0.975,10.0,9.65,0.09999999999999964,True,profit_lock,2026-03-18T18:05:55.744276+00:00
2026-03-18T18:12:29.527170+00:00,eth-updown-15m-1773856800,ETH,15m,0.915,0.965,10.0,9.15,0.5,True,profit_lock,2026-03-18T18:05:55.744276+00:00
2026-03-18T18:13:39.236673+00:00,btc-updown-15m-1773856800,BTC,15m,0.955,0.99,10.0,9.549999999999999,0.3500000000000014,True,target,2026-03-18T18:08:21.963492+00:00
2026-03-18T19:11:58.024644+00:00,btc-updown-15m-1773860400,BTC,15m,0.925,0.99,11.0,10.175,0.8249999999999993,True,auto_resolved,2026-03-18T19:07:46.437261+00:00
2026-03-18T19:12:38.715756+00:00,xrp-updown-15m-1773860400,XRP,15m,0.915,0.935,10.0,9.15,0.20000000000000107,True,profit_lock,2026-03-18T19:07:46.437261+00:00
2026-03-18T19:14:21.599997+00:00,eth-updown-15m-1773860400,ETH,15m,0.935,0.965,10.0,9.350000000000001,0.29999999999999893,True,profit_lock,2026-03-18T19:11:56.051008+00:00
2026-03-18T19:48:04.625925+00:00,ethereum-up-or-down-march-18-2026-3pm-et,ETH,1h,0.925,0.945,17.0,15.725000000000001,0.3399999999999963,True,profit_lock,2026-03-18T19:33:43.153647+00:00
2026-03-18T19:59:33.052422+00:00,ethereum-up-or-down-march-18-2026-3pm-et,ETH,1h,0.945,0.975,16.0,15.12,0.8800000000000008,True,auto_resolved,2026-03-18T19:48:02.909529+00:00
2026-03-18T20:29:17.854478+00:00,btc-updown-15m-1773864900,BTC,15m,0.925,0.99,11.0,10.175,0.8249999999999993,True,auto_resolved,2026-03-18T20:25:43.721934+00:00
2026-03-18T20:42:13.847615+00:00,xrp-updown-15m-1773865800,XRP,15m,0.955,0.99,10.0,9.549999999999999,0.3500000000000014,True,target,2026-03-18T20:36:15.298109+00:00
2026-03-18T20:42:14.646144+00:00,btc-updown-15m-1773865800,BTC,15m,0.955,0.9875,10.0,9.549999999999999,0.32500000000000107,True,profit_lock,2026-03-18T20:36:15.298109+00:00
2026-03-18T20:42:15.153190+00:00,eth-updown-15m-1773865800,ETH,15m,0.945,0.975,10.0,9.45,0.5500000000000007,True,auto_resolved,2026-03-18T20:39:16.125524+00:00
2026-03-18T20:43:58.112436+00:00,82758673822668871471360975316344587696366593790826427988936736038514014731992,ORPHAN,?,0,0.99,9.99904,9.7990592,0.09999040000000115,True,target,
2026-03-18T20:44:33.263567+00:00,xrp-up-or-down-march-18-2026-4pm-et,XRP,1h,0.925,0.99,11.0,10.175,0.7149999999999999,True,target,2026-03-18T20:33:52.375899+00:00
2026-03-18T20:59:28.833690+00:00,btc-updown-15m-1773866700,BTC,15m,0.925,0.955,11.0,10.175,0.3299999999999983,True,profit_lock,2026-03-18T20:56:30.667793+00:00
2026-03-18T21:13:47.449655+00:00,btc-updown-15m-1773867600,BTC,15m,0.925,0.985,11.0,10.175,0.6599999999999984,True,profit_lock,2026-03-18T21:08:33.246731+00:00
2026-03-18T21:25:21.732893+00:00,xrp-updown-15m-1773868500,XRP,15m,0.935,0.99,10.0,9.350000000000001,0.5499999999999989,True,target,2026-03-18T21:22:23.872989+00:00
2026-03-18T21:48:17.981686+00:00,xrp-up-or-down-march-18-2026-5pm-et,XRP,1h,0.905,0.984,11.0,9.955,0.8689999999999998,True,profit_lock,2026-03-18T21:21:44.620872+00:00
2026-03-18T21:48:18.692712+00:00,ethereum-up-or-down-march-18-2026-5pm-et,ETH,1h,0.925,0.978,15.0,13.875,0.7949999999999999,True,profit_lock,2026-03-18T21:32:47.278051+00:00
2026-03-18T21:53:34.880260+00:00,ethereum-up-or-down-march-18-2026-5pm-et,ETH,1h,0.978,0.99,16.0,15.648,0.19200000000000017,True,target,2026-03-18T21:48:16.424165+00:00
2026-03-18T22:29:15.598261+00:00,xrp-updown-15m-1773872100,XRP,15m,0.955,0.915,10.0,9.549999999999999,-0.3999999999999986,False,expiring,2026-03-18T22:25:33.698778+00:00
2026-03-18T22:29:16.142562+00:00,btc-updown-15m-1773872100,BTC,15m,0.945,0.855,10.0,9.45,-0.8999999999999986,False,expiring,2026-03-18T22:26:13.414733+00:00
2026-03-18T22:29:16.664076+00:00,eth-updown-15m-1773872100,ETH,15m,0.905,0.895,11.0,9.955,-0.10999999999999943,False,expiring,2026-03-18T22:26:13.414733+00:00
2026-03-18T23:41:41.385444+00:00,eth-updown-15m-1773876600,ETH,15m,0.905,0.99,11.0,9.955,1.045,True,auto_resolved,2026-03-18T23:36:09.238202+00:00
2026-03-18T23:42:21.674768+00:00,xrp-updown-15m-1773876600,XRP,15m,0.945,0.965,10.0,9.45,0.20000000000000107,True,profit_lock,2026-03-18T23:39:46.879730+00:00
2026-03-18T23:44:05.220868+00:00,btc-updown-15m-1773876600,BTC,15m,0.985,0.978,10.0,9.85,-9.85,False,auto_resolved,2026-03-18T23:39:06.901540+00:00
2026-03-18T23:48:06.262724+00:00,ethereum-up-or-down-march-18-2026-7pm-et,ETH,1h,0.935,0.975,10.0,9.350000000000001,0.3999999999999986,True,profit_lock,2026-03-18T23:41:39.500061+00:00
2026-03-18T23:49:50.650830+00:00,bitcoin-up-or-down-march-18-2026-7pm-et,BTC,1h,0.945,0.965,17.0,16.064999999999998,0.3400000000000034,True,profit_lock,2026-03-18T23:39:46.879730+00:00
2026-03-18T23:55:38.727689+00:00,bitcoin-up-or-down-march-18-2026-7pm-et,BTC,1h,0.965,0.9715,15.0,14.475,0.09750000000000014,True,profit_lock,2026-03-18T23:49:49.003892+00:00
2026-03-19T00:50:13.653391+00:00,59209187368438896282830949230565435694886942102034708648752282220412375790821,ORPHAN,?,0,0.99,20.55733,0.0,20.3517567,True,target,
2026-03-19T01:04:26.452830+00:00,113029239789300692616172453639272219737440053293500020532267049115602188152592,ORPHAN,?,0,0.99,1.19,1.0948,0.08329999999999993,True,target,
2026-03-19T01:47:57.597331+00:00,xrp-up-or-down-march-18-2026-9pm-et,XRP,1h,0.955,0.99,10.0,9.549999999999999,0.45000000000000107,True,auto_resolved,2026-03-19T01:46:08.569554+00:00
2026-03-19T01:48:31.871723+00:00,ethereum-up-or-down-march-18-2026-9pm-et,ETH,1h,0.905,0.965,17.0,15.385,1.0200000000000014,True,profit_lock,2026-03-19T01:45:24.313285+00:00
2026-03-19T01:48:32.430842+00:00,bitcoin-up-or-down-march-18-2026-9pm-et,BTC,1h,0.905,0.975,23.0,20.815,1.6099999999999994,True,profit_lock,2026-03-19T01:45:24.313285+00:00
2026-03-19T01:53:48.966178+00:00,bitcoin-up-or-down-march-18-2026-9pm-et,BTC,1h,0.975,0.9795,19.0,18.525,0.08550000000000324,True,profit_lock,2026-03-19T01:48:30.593559+00:00
2026-03-19T01:53:49.652183+00:00,ethereum-up-or-down-march-18-2026-9pm-et,ETH,1h,0.965,0.973,12.0,11.58,0.09600000000000009,True,profit_lock,2026-03-19T01:48:30.593559+00:00
2026-03-19T01:56:07.952148+00:00,57768050508747104758623583773373183199900535878956809043322452817658569884020,ORPHAN,?,0,0.99,1.648948,1.560198320744,0.07226019925600013,True,target,
2026-03-19T02:21:46.890694+00:00,10793692880301663962966365287801639501210585464606155004290860085328584707829,ORPHAN,?,0,0.99,21.727491,20.774718792159,0.7354972978410004,True,target,
2026-03-19T02:33:09.777208+00:00,24246419886103740541957594815797598132643577316834684913224051543910856574280,ORPHAN,?,0,0.99,21.622236,20.776287638736,0.6297260012640002,True,target,
2026-03-19T02:48:07.917790+00:00,ethereum-up-or-down-march-18-2026-10pm-et,ETH,1h,0.915,0.962,17.0,15.555,0.7989999999999995,True,profit_lock,2026-03-19T02:39:58.650899+00:00
2026-03-19T02:53:54.481714+00:00,bitcoin-up-or-down-march-18-2026-10pm-et,BTC,1h,0.905,0.315,23.0,20.815,-13.57,False,stop_loss,2026-03-19T02:44:03.190602+00:00
2026-03-19T02:59:01.562019+00:00,ethereum-up-or-down-march-18-2026-10pm-et,ETH,1h,0.962,0.805,13.0,12.506,-2.0410000000000004,False,expiring,2026-03-19T02:48:06.577893+00:00
2026-03-19T03:01:52.081281+00:00,107415826716350765388351170890807773450538747260013800202238339447490135617783,ORPHAN,?,0,0.99,16.0,15.84,0.0,True,target,
2026-03-19T03:13:22.503726+00:00,btc-updown-15m-1773889200,BTC,15m,0.925,0.99,10.0,9.25,0.6500000000000004,True,target,2026-03-19T03:09:48.693951+00:00
2026-03-19T03:25:41.968493+00:00,xrp-updown-15m-1773890100,XRP,15m,0.955,0.99,10.0,9.549999999999999,0.45000000000000107,True,auto_resolved,2026-03-19T03:19:42.250912+00:00
2026-03-19T03:25:42.659020+00:00,eth-updown-15m-1773890100,ETH,15m,0.965,0.99,10.0,9.65,0.34999999999999964,True,auto_resolved,2026-03-19T03:20:22.347231+00:00
2026-03-19T03:25:43.415704+00:00,btc-updown-15m-1773890100,BTC,15m,0.965,0.99,10.0,9.65,0.25,True,target,2026-03-19T03:20:22.347231+00:00
2026-03-19T03:48:06.525764+00:00,ethereum-up-or-down-march-18-2026-11pm-et,ETH,1h,0.915,0.9835,11.0,10.065000000000001,0.753499999999999,True,profit_lock,2026-03-19T03:17:53.824173+00:00
2026-03-19T03:48:07.704060+00:00,14379504157194783996715122527556185692797921995224668629779825908013287434095,ORPHAN,?,0,0.99,12.118297,11.875918941702999,0.12119508829700187,True,target,
2026-03-19T03:49:13.514704+00:00,bitcoin-up-or-down-march-18-2026-11pm-et,BTC,1h,0.965,0.9795,17.0,16.405,0.24650000000000105,True,profit_lock,2026-03-19T03:27:58.555204+00:00
2026-03-19T03:59:21.492075+00:00,eth-updown-15m-1773891900,ETH,15m,0.945,0.855,10.0,9.45,-0.8999999999999986,False,expiring,2026-03-19T03:55:15.159968+00:00
