resolved_timestamp,event_slug,series_slug,asset,timeframe,market_type,threshold_price,winning_outcome
2026-03-08T11:45:28Z,xrp-up-or-down-march-8-5am-et,xrp-up-or-down-hourly,XRP,1h,up_down,,Up
2026-03-08T11:47:37Z,btc-updown-15m-1772969400,btc-up-or-down-15m,BTC,15m,up_down,,Down
2026-03-08T11:47:37Z,xrp-updown-5m-1772970000,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T11:47:37Z,xrp-updown-15m-1772969400,xrp-up-or-down-15m,XRP,15m,up_down,,Down
2026-03-08T11:47:37Z,sol-updown-15m-1772969400,sol-up-or-down-15m,SOL,15m,up_down,,Down
2026-03-08T11:47:37Z,btc-updown-5m-1772970000,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-08T11:47:37Z,eth-updown-15m-1772969400,eth-up-or-down-15m,ETH,15m,up_down,,Down
2026-03-08T11:47:37Z,sol-updown-5m-1772970000,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-08T11:47:37Z,eth-updown-5m-1772970000,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T11:51:53Z,xrp-updown-5m-1772970300,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T11:51:53Z,btc-updown-5m-1772970300,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T11:52:58Z,eth-updown-5m-1772970300,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T11:52:58Z,sol-updown-5m-1772970300,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T11:57:14Z,sol-updown-5m-1772970600,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T11:57:14Z,eth-updown-5m-1772970600,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T11:57:14Z,btc-updown-5m-1772970600,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T11:57:14Z,xrp-updown-5m-1772970600,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T12:06:51Z,sol-updown-4h-1772956800,sol-up-or-down-4h,SOL,4h,up_down,,Down
2026-03-08T12:06:51Z,btc-updown-5m-1772970900,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-08T12:06:51Z,btc-updown-15m-1772970300,btc-up-or-down-15m,BTC,15m,up_down,,Up
2026-03-08T12:06:51Z,eth-updown-5m-1772970900,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T12:06:51Z,sol-updown-5m-1772970900,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-08T12:06:51Z,xrp-updown-5m-1772970900,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T12:06:51Z,sol-updown-15m-1772970300,sol-up-or-down-15m,SOL,15m,up_down,,Up
2026-03-08T12:06:51Z,xrp-updown-15m-1772970300,xrp-up-or-down-15m,XRP,15m,up_down,,Down
2026-03-08T12:06:51Z,eth-updown-4h-1772956800,eth-up-or-down-4h,ETH,4h,up_down,,Down
2026-03-08T12:06:51Z,eth-updown-15m-1772970300,eth-up-or-down-15m,ETH,15m,up_down,,Up
2026-03-08T12:06:51Z,btc-updown-4h-1772956800,btc-up-or-down-4h,BTC,4h,up_down,,Up
2026-03-08T12:06:51Z,xrp-updown-4h-1772956800,xrp-up-or-down-4h,XRP,4h,up_down,,Down
2026-03-08T12:08:59Z,eth-updown-5m-1772971200,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T12:08:59Z,btc-updown-5m-1772971200,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T12:08:59Z,xrp-updown-5m-1772971200,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T12:08:59Z,sol-updown-5m-1772971200,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T12:14:23Z,btc-updown-5m-1772971500,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-08T12:14:23Z,eth-updown-5m-1772971500,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T12:14:23Z,xrp-updown-5m-1772971500,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T12:14:23Z,sol-updown-5m-1772971500,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-08T12:17:37Z,sol-updown-5m-1772971800,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-08T12:17:37Z,eth-updown-15m-1772971200,eth-up-or-down-15m,ETH,15m,up_down,,Down
2026-03-08T12:17:37Z,xrp-updown-15m-1772971200,xrp-up-or-down-15m,XRP,15m,up_down,,Down
2026-03-08T12:17:37Z,eth-updown-5m-1772971800,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T12:17:37Z,btc-updown-15m-1772971200,btc-up-or-down-15m,BTC,15m,up_down,,Down
2026-03-08T12:17:37Z,xrp-updown-5m-1772971800,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T12:17:37Z,sol-updown-15m-1772971200,sol-up-or-down-15m,SOL,15m,up_down,,Down
2026-03-08T12:17:37Z,btc-updown-5m-1772971800,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-08T12:21:54Z,sol-updown-5m-1772972100,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T12:21:54Z,eth-updown-5m-1772972100,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T12:21:54Z,btc-updown-5m-1772972100,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T12:21:54Z,xrp-updown-5m-1772972100,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T12:27:16Z,btc-updown-5m-1772972400,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T12:27:16Z,sol-updown-5m-1772972400,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T12:27:16Z,eth-updown-5m-1772972400,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T12:27:16Z,xrp-updown-5m-1772972400,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T12:32:45Z,sol-updown-5m-1772972700,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T12:32:45Z,xrp-updown-15m-1772972100,xrp-up-or-down-15m,XRP,15m,up_down,,Up
2026-03-08T12:32:45Z,xrp-updown-5m-1772972700,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T12:32:45Z,btc-updown-5m-1772972700,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T12:32:45Z,eth-updown-5m-1772972700,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T12:32:45Z,btc-updown-15m-1772972100,btc-up-or-down-15m,BTC,15m,up_down,,Up
2026-03-08T12:32:45Z,sol-updown-15m-1772972100,sol-up-or-down-15m,SOL,15m,up_down,,Up
2026-03-08T12:32:45Z,eth-updown-15m-1772972100,eth-up-or-down-15m,ETH,15m,up_down,,Up
2026-03-08T12:37:04Z,eth-updown-5m-1772973000,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T12:37:04Z,btc-updown-5m-1772973000,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-08T12:37:04Z,xrp-updown-5m-1772973000,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T12:38:09Z,sol-updown-5m-1772973000,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-08T12:42:28Z,btc-updown-5m-1772973300,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T12:42:28Z,eth-updown-5m-1772973300,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T12:42:28Z,sol-updown-5m-1772973300,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-08T12:42:28Z,xrp-updown-5m-1772973300,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T12:43:32Z,xrp-up-or-down-march-8-6am-et,xrp-up-or-down-hourly,XRP,1h,up_down,,Up
2026-03-08T12:45:44Z,bitcoin-up-or-down-march-8-6am-et,btc-up-or-down-hourly,BTC,1h,up_down,,Up
2026-03-08T12:45:44Z,ethereum-up-or-down-march-8-6am-et,eth-up-or-down-hourly,ETH,1h,up_down,,Up
2026-03-08T12:47:52Z,eth-updown-5m-1772973600,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T12:47:52Z,eth-updown-15m-1772973000,eth-up-or-down-15m,ETH,15m,up_down,,Down
2026-03-08T12:47:52Z,sol-updown-15m-1772973000,sol-up-or-down-15m,SOL,15m,up_down,,Down
2026-03-08T12:47:52Z,btc-updown-5m-1772973600,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T12:47:52Z,xrp-updown-15m-1772973000,xrp-up-or-down-15m,XRP,15m,up_down,,Down
2026-03-08T12:47:52Z,sol-updown-5m-1772973600,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T12:47:52Z,btc-updown-15m-1772973000,btc-up-or-down-15m,BTC,15m,up_down,,Down
2026-03-08T12:47:52Z,xrp-updown-5m-1772973600,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T12:52:09Z,xrp-updown-5m-1772973900,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T12:52:09Z,btc-updown-5m-1772973900,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-08T12:52:09Z,sol-updown-5m-1772973900,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-08T12:52:09Z,eth-updown-5m-1772973900,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T12:57:33Z,sol-updown-5m-1772974200,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T12:57:33Z,xrp-updown-5m-1772974200,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T12:57:33Z,eth-updown-5m-1772974200,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T12:57:33Z,btc-updown-5m-1772974200,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T13:02:53Z,sol-updown-5m-1772974500,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-08T13:02:53Z,xrp-updown-15m-1772973900,xrp-up-or-down-15m,XRP,15m,up_down,,Down
2026-03-08T13:02:53Z,xrp-updown-4h-1772960400,xrp-up-or-down-4h,XRP,4h,up_down,,Down
2026-03-08T13:02:53Z,sol-updown-4h-1772960400,sol-up-or-down-4h,SOL,4h,up_down,,Down
2026-03-08T13:02:53Z,btc-updown-4h-1772960400,btc-up-or-down-4h,BTC,4h,up_down,,Down
2026-03-08T13:02:53Z,eth-updown-5m-1772974500,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T13:02:53Z,btc-updown-5m-1772974500,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-08T13:02:53Z,eth-updown-4h-1772960400,eth-up-or-down-4h,ETH,4h,up_down,,Down
2026-03-08T13:02:53Z,sol-updown-15m-1772973900,sol-up-or-down-15m,SOL,15m,up_down,,Down
2026-03-08T13:02:53Z,eth-updown-15m-1772973900,eth-up-or-down-15m,ETH,15m,up_down,,Down
2026-03-08T13:02:53Z,xrp-updown-5m-1772974500,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T13:02:53Z,btc-updown-15m-1772973900,btc-up-or-down-15m,BTC,15m,up_down,,Down
2026-03-08T13:07:10Z,btc-updown-5m-1772974800,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-08T13:07:10Z,sol-updown-5m-1772974800,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-08T13:07:10Z,xrp-updown-5m-1772974800,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T13:07:10Z,eth-updown-5m-1772974800,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T13:12:32Z,xrp-updown-5m-1772975100,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T13:12:32Z,btc-updown-5m-1772975100,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T13:12:32Z,eth-updown-5m-1772975100,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T13:12:32Z,sol-updown-5m-1772975100,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T13:16:51Z,eth-updown-15m-1772974800,eth-up-or-down-15m,ETH,15m,up_down,,Down
2026-03-08T13:16:51Z,xrp-updown-5m-1772975400,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T13:16:51Z,btc-updown-15m-1772974800,btc-up-or-down-15m,BTC,15m,up_down,,Down
2026-03-08T13:16:51Z,btc-updown-5m-1772975400,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-08T13:16:51Z,sol-updown-5m-1772975400,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-08T13:16:51Z,sol-updown-15m-1772974800,sol-up-or-down-15m,SOL,15m,up_down,,Down
2026-03-08T13:17:57Z,eth-updown-5m-1772975400,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T13:17:57Z,xrp-updown-15m-1772974800,xrp-up-or-down-15m,XRP,15m,up_down,,Down
2026-03-08T13:22:18Z,eth-updown-5m-1772975700,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T13:22:18Z,xrp-updown-5m-1772975700,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T13:22:18Z,sol-updown-5m-1772975700,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T13:22:18Z,btc-updown-5m-1772975700,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T13:27:48Z,sol-updown-5m-1772976000,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-08T13:27:48Z,xrp-updown-5m-1772976000,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T13:28:52Z,eth-updown-5m-1772976000,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T13:28:52Z,btc-updown-5m-1772976000,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-08T13:32:06Z,xrp-updown-5m-1772976300,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T13:32:06Z,eth-updown-15m-1772975700,eth-up-or-down-15m,ETH,15m,up_down,,Up
2026-03-08T13:32:06Z,sol-updown-5m-1772976300,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T13:32:06Z,xrp-updown-15m-1772975700,xrp-up-or-down-15m,XRP,15m,up_down,,Up
2026-03-08T13:32:06Z,btc-updown-5m-1772976300,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T13:32:06Z,btc-updown-15m-1772975700,btc-up-or-down-15m,BTC,15m,up_down,,Up
2026-03-08T13:32:06Z,sol-updown-15m-1772975700,sol-up-or-down-15m,SOL,15m,up_down,,Up
2026-03-08T13:32:06Z,eth-updown-5m-1772976300,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T13:37:30Z,sol-updown-5m-1772976600,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-08T13:37:30Z,xrp-updown-5m-1772976600,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T13:37:30Z,eth-updown-5m-1772976600,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T13:37:30Z,btc-updown-5m-1772976600,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-08T13:41:50Z,btc-updown-5m-1772976900,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T13:41:50Z,sol-updown-5m-1772976900,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T13:41:50Z,xrp-updown-5m-1772976900,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T13:41:50Z,eth-updown-5m-1772976900,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T13:47:20Z,eth-updown-5m-1772977200,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T13:47:20Z,eth-updown-15m-1772976600,eth-up-or-down-15m,ETH,15m,up_down,,Down
2026-03-08T13:47:20Z,xrp-updown-5m-1772977200,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T13:47:20Z,sol-updown-5m-1772977200,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T13:47:20Z,sol-updown-15m-1772976600,sol-up-or-down-15m,SOL,15m,up_down,,Down
2026-03-08T13:47:20Z,btc-updown-15m-1772976600,btc-up-or-down-15m,BTC,15m,up_down,,Down
2026-03-08T13:47:20Z,btc-updown-5m-1772977200,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T13:47:20Z,xrp-updown-15m-1772976600,xrp-up-or-down-15m,XRP,15m,up_down,,Down
2026-03-08T13:49:32Z,bitcoin-up-or-down-march-8-7am-et,btc-up-or-down-hourly,BTC,1h,up_down,,Down
2026-03-08T13:50:40Z,ethereum-up-or-down-march-8-7am-et,eth-up-or-down-hourly,ETH,1h,up_down,,Down
2026-03-08T13:51:46Z,eth-updown-5m-1772977500,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T13:51:46Z,sol-updown-5m-1772977500,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T13:51:46Z,xrp-updown-5m-1772977500,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T13:51:46Z,btc-updown-5m-1772977500,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T13:52:54Z,xrp-up-or-down-march-8-7am-et,xrp-up-or-down-hourly,XRP,1h,up_down,,Down
2026-03-08T13:57:23Z,btc-updown-5m-1772977800,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-08T13:57:23Z,xrp-updown-5m-1772977800,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T13:57:23Z,sol-updown-5m-1772977800,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T13:57:23Z,eth-updown-5m-1772977800,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T14:02:52Z,btc-updown-5m-1772978100,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T14:02:52Z,btc-updown-15m-1772977500,btc-up-or-down-15m,BTC,15m,up_down,,Up
2026-03-08T14:02:52Z,eth-updown-15m-1772977500,eth-up-or-down-15m,ETH,15m,up_down,,Up
2026-03-08T14:02:52Z,sol-updown-15m-1772977500,sol-up-or-down-15m,SOL,15m,up_down,,Up
2026-03-08T14:02:52Z,xrp-updown-5m-1772978100,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T14:02:52Z,eth-updown-5m-1772978100,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T14:02:52Z,xrp-updown-15m-1772977500,xrp-up-or-down-15m,XRP,15m,up_down,,Up
2026-03-08T14:02:52Z,sol-updown-5m-1772978100,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T14:07:17Z,eth-updown-5m-1772978400,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T14:07:17Z,sol-updown-5m-1772978400,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T14:07:17Z,xrp-updown-5m-1772978400,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T14:08:23Z,btc-updown-5m-1772978400,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T14:12:43Z,btc-updown-5m-1772978700,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T14:12:43Z,eth-updown-5m-1772978700,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T14:12:43Z,sol-updown-5m-1772978700,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T14:12:43Z,xrp-updown-5m-1772978700,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T14:17:21Z,xrp-updown-5m-1772979000,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T14:17:21Z,sol-updown-15m-1772978400,sol-up-or-down-15m,SOL,15m,up_down,,Up
2026-03-08T14:17:21Z,eth-updown-5m-1772979000,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T14:17:21Z,btc-updown-5m-1772979000,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T14:17:21Z,sol-updown-5m-1772979000,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T14:17:21Z,eth-updown-15m-1772978400,eth-up-or-down-15m,ETH,15m,up_down,,Up
2026-03-08T14:17:21Z,btc-updown-15m-1772978400,btc-up-or-down-15m,BTC,15m,up_down,,Up
2026-03-08T14:17:21Z,xrp-updown-15m-1772978400,xrp-up-or-down-15m,XRP,15m,up_down,,Up
2026-03-08T14:22:52Z,sol-updown-5m-1772979300,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T14:22:52Z,eth-updown-5m-1772979300,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T14:22:52Z,btc-updown-5m-1772979300,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T14:22:52Z,xrp-updown-5m-1772979300,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T14:27:15Z,btc-updown-5m-1772979600,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T14:27:15Z,sol-updown-5m-1772979600,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T14:27:15Z,eth-updown-5m-1772979600,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T14:27:15Z,xrp-updown-5m-1772979600,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T14:32:46Z,btc-updown-5m-1772979900,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-08T14:32:46Z,btc-updown-15m-1772979300,btc-up-or-down-15m,BTC,15m,up_down,,Down
2026-03-08T14:32:46Z,xrp-updown-5m-1772979900,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T14:32:46Z,eth-updown-15m-1772979300,eth-up-or-down-15m,ETH,15m,up_down,,Down
2026-03-08T14:32:46Z,eth-updown-5m-1772979900,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T14:32:46Z,sol-updown-5m-1772979900,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-08T14:32:46Z,sol-updown-15m-1772979300,sol-up-or-down-15m,SOL,15m,up_down,,Down
2026-03-08T14:32:46Z,xrp-updown-15m-1772979300,xrp-up-or-down-15m,XRP,15m,up_down,,Down
2026-03-08T14:37:13Z,xrp-updown-5m-1772980200,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T14:37:13Z,btc-updown-5m-1772980200,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-08T14:37:13Z,eth-updown-5m-1772980200,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T14:37:13Z,sol-updown-5m-1772980200,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T14:42:49Z,btc-updown-5m-1772980500,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T14:42:49Z,sol-updown-5m-1772980500,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T14:42:49Z,xrp-updown-5m-1772980500,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T14:42:49Z,eth-updown-5m-1772980500,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T14:47:21Z,eth-updown-5m-1772980800,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T14:47:21Z,xrp-updown-15m-1772980200,xrp-up-or-down-15m,XRP,15m,up_down,,Down
2026-03-08T14:47:21Z,btc-updown-15m-1772980200,btc-up-or-down-15m,BTC,15m,up_down,,Down
2026-03-08T14:47:21Z,eth-updown-15m-1772980200,eth-up-or-down-15m,ETH,15m,up_down,,Down
2026-03-08T14:47:21Z,sol-updown-15m-1772980200,sol-up-or-down-15m,SOL,15m,up_down,,Down
2026-03-08T14:47:21Z,xrp-updown-5m-1772980800,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T14:47:21Z,btc-updown-5m-1772980800,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-08T14:47:21Z,sol-updown-5m-1772980800,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-08T14:52:57Z,xrp-updown-5m-1772981100,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T14:52:57Z,btc-updown-5m-1772981100,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T14:52:57Z,sol-updown-5m-1772981100,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T14:52:57Z,eth-updown-5m-1772981100,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T14:52:57Z,xrp-up-or-down-march-8-8am-et,xrp-up-or-down-hourly,XRP,1h,up_down,,Down
2026-03-08T14:54:01Z,bitcoin-up-or-down-march-8-2am-et,btc-up-or-down-hourly,BTC,1h,up_down,,Up
2026-03-08T14:55:15Z,ethereum-up-or-down-march-8-8am-et,eth-up-or-down-hourly,ETH,1h,up_down,,Down
2026-03-08T14:56:29Z,bitcoin-up-or-down-march-8-8am-et,btc-up-or-down-hourly,BTC,1h,up_down,,Down
2026-03-08T14:57:33Z,btc-updown-5m-1772981400,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T14:57:33Z,sol-updown-5m-1772981400,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T14:57:33Z,eth-updown-5m-1772981400,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T14:57:33Z,xrp-updown-5m-1772981400,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T15:02:58Z,btc-updown-5m-1772981700,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T15:02:58Z,xrp-updown-5m-1772981700,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T15:02:58Z,eth-updown-5m-1772981700,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T15:02:58Z,sol-updown-5m-1772981700,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-08T15:02:58Z,sol-updown-15m-1772981100,sol-up-or-down-15m,SOL,15m,up_down,,Up
2026-03-08T15:02:58Z,eth-updown-15m-1772981100,eth-up-or-down-15m,ETH,15m,up_down,,Up
2026-03-08T15:02:58Z,xrp-updown-15m-1772981100,xrp-up-or-down-15m,XRP,15m,up_down,,Up
2026-03-08T15:02:58Z,btc-updown-15m-1772981100,btc-up-or-down-15m,BTC,15m,up_down,,Up
2026-03-08T15:07:17Z,xrp-updown-5m-1772982000,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-08T15:07:17Z,eth-updown-5m-1772982000,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-08T15:07:17Z,sol-updown-5m-1772982000,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-08T15:07:17Z,btc-updown-5m-1772982000,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T15:12:45Z,sol-updown-5m-1772982300,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-08T15:12:45Z,xrp-updown-5m-1772982300,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-08T15:12:45Z,btc-updown-5m-1772982300,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-08T15:12:45Z,eth-updown-5m-1772982300,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-08T15:17:03Z,xrp-updown-15m-1772982000,xrp-up-or-down-15m,XRP,15m,up_down,,Down
2026-03-08T15:17:03Z,sol-updown-5m-1772982600,sol-up-or-down-5m,SOL,5m,up_down,,Down
