resolved_timestamp,event_name,league,game_id,market_type,outcome_name,won,max_implied_prob,max_clob_buy_price,first_seen_timestamp,last_seen_timestamp,minutes_tracked
2026-03-03T20:15:11.089356+00:00,"T20 Series West Indies vs Sri Lanka, Women: West Indies vs Sri Lanka",international-cricket,,moneyline,Sri Lanka,true,0.99,0.99,2026-03-03T17:10:27.583365+00:00,2026-03-03T19:24:35.606199+00:00,134.1
2026-03-03T22:57:37.931460+00:00,Counter-Strike: G2 Ares vs WW Team (BO3) - Exort Meteor Playoffs,counter-strike,1378853,moneyline,G2 Ares,true,0.99,0,2026-03-03T22:51:04.166616+00:00,2026-03-03T22:54:23.097371+00:00,3.3
2026-03-03T23:20:19.443750+00:00,Counter-Strike: G2 Ares vs WW Team (BO3) - Exort Meteor Playoffs,counter-strike,1378853,over_under,Over,true,0.99,0,2026-03-03T23:08:34.941341+00:00,2026-03-03T23:16:48.917553+00:00,8.2
2026-03-03T23:22:44.389255+00:00,Counter-Strike: WW Team vs premghouls (BO3) - IZI WEX Group B,counter-strike,1381480,moneyline,WW Team,true,0.99,0.981,2026-03-03T19:24:35.606199+00:00,2026-03-03T23:19:09.455498+00:00,234.6
2026-03-03T23:39:14.414951+00:00,CA Huracán vs. CA Belgrano,primera-divisin-argentina,90103717,moneyline,Yes,true,0.99,0.97,2026-03-03T22:16:05.226282+00:00,2026-03-03T23:35:08.970527+00:00,79.1
2026-03-03T23:39:14.414951+00:00,CA Huracán vs. CA Belgrano,primera-divisin-argentina,90103717,moneyline,No,true,0.99,0.97,2026-03-03T22:16:05.226282+00:00,2026-03-03T23:35:08.970527+00:00,79.1
2026-03-03T23:56:17.851125+00:00,"BNP Paribas Open, Qualification: Katie Boulter vs Victoria Jimenez Kasintseva",wta,5212713,over_under,Over 2.5,true,0.99,0,2026-03-03T22:16:05.226282+00:00,2026-03-03T23:52:42.580856+00:00,96.6
2026-03-04T00:59:03.637768+00:00,Los Angeles Dodgers vs. Cleveland Guardians,mlb,76989,moneyline,Los Angeles Dodgers,true,0.99,0.95,2026-03-03T20:15:11.089356+00:00,2026-03-04T00:47:52.763631+00:00,272.7
2026-03-04T01:12:42.286041+00:00,Temple Owls vs. South Florida Bulls (W),cwbb,146514,moneyline,South Florida Bulls,true,0.99,0,2026-03-04T01:07:13.438498+00:00,2026-03-04T01:08:37.381343+00:00,1.4
2026-03-04T01:31:53.272016+00:00,Grizzlies vs. Timberwolves,nba-2026,20023355,moneyline,No,true,0.99,0,2026-03-04T01:00:24.166315+00:00,2026-03-04T01:27:50.612368+00:00,27.4
2026-03-04T01:34:36.160369+00:00,Towson Tigers vs. Stony Brook Seawolves,ncaa-cbb,68143,spread,Towson Tigers,true,0.99,0.98,2026-03-03T23:30:39.859123+00:00,2026-03-04T01:30:31.974931+00:00,119.9
2026-03-04T03:07:17.034817+00:00,New Orleans Privateers vs. Northwestern State Demons (W),cwbb,144676,moneyline,Northwestern State Demons,true,0.99,0.91,2026-03-03T23:30:39.859123+00:00,2026-03-04T02:32:28.260315+00:00,181.8
2026-03-04T03:26:45.231238+00:00,Spurs vs. 76ers,nba-2026,20023353,moneyline,No,true,0.99,0.5,2026-03-04T01:00:24.166315+00:00,2026-03-04T03:07:17.034817+00:00,126.9
2026-03-04T03:26:45.231238+00:00,Spurs vs. 76ers,nba-2026,20023353,moneyline,No,true,0.99,0.61,2026-03-04T01:00:24.166315+00:00,2026-03-04T03:07:17.034817+00:00,126.9
2026-03-04T03:32:12.084191+00:00,Thunder vs. Bulls,nba-2026,20023354,moneyline,No,true,0.99,0.61,2026-03-04T01:00:24.166315+00:00,2026-03-04T03:28:05.711740+00:00,147.7
2026-03-04T03:42:52.970373+00:00,Blackhawks vs. Jets,nhl-2026,30024937,moneyline,Under,true,0.99,0.98,2026-03-04T01:00:24.166315+00:00,2026-03-04T03:38:52.603455+00:00,158.5
2026-03-04T03:48:13.529876+00:00,Blackhawks vs. Jets,nhl-2026,30024937,spread,Blackhawks,true,0.99,0.98,2026-03-04T01:00:24.166315+00:00,2026-03-04T03:44:13.555845+00:00,163.8
2026-03-04T04:37:12.535531+00:00,Senators vs. Oilers,nhl-2026,30024938,spread,Senators,true,0.99,0.99,2026-03-04T02:00:26.219198+00:00,2026-03-04T04:33:13.326637+00:00,152.8
2026-03-04T05:47:04.354231+00:00,Canadiens vs. Sharks,nhl-2026,30024942,spread,Sharks,true,0.99,0.98,2026-03-04T03:05:55.072541+00:00,2026-03-04T05:42:29.053619+00:00,156.6
